F1_Delta,F2_Delta,F3_Delta,F4_Delta,F1_Theta,F2_Theta,F3_Theta,F4_Theta,F1_Alpha,F2_Alpha,F3_Alpha,F4_Alpha,F1_Beta,F2_Beta,F3_Beta,F4_Beta,Frontal_Alpha_Asymmetry,F1_Activity,F1_Mobility,F1_Complexity,F2_Activity,F2_Mobility,F2_Complexity,F3_Activity,F3_Mobility,F3_Complexity,F4_Activity,F4_Mobility,F4_Complexity,Subject,Stimulus,Genre,Song,Ensemble,Instruments,Theme,Spatial,Target_Instrument,Tempo,Key,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,MFCC_1_Mean,MFCC_1_Std,MFCC_2_Mean,MFCC_2_Std,MFCC_3_Mean,MFCC_3_Std,MFCC_4_Mean,MFCC_4_Std,MFCC_5_Mean,MFCC_5_Std,MFCC_6_Mean,MFCC_6_Std,MFCC_7_Mean,MFCC_7_Std,MFCC_8_Mean,MFCC_8_Std,MFCC_9_Mean,MFCC_9_Std,MFCC_10_Mean,MFCC_10_Std,MFCC_11_Mean,MFCC_11_Std,MFCC_12_Mean,MFCC_12_Std,MFCC_13_Mean,MFCC_13_Std,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Attention_Label
4.83376083726837e-12,4.130073259923688e-12,3.8895504964105745e-12,4.221733193532229e-12,1.5579336839798423e-12,1.7054006123773078e-12,1.2228738848754224e-12,1.4563109991139446e-12,1.3787113436363851e-12,1.4788043043843335e-12,1.093406612312358e-12,1.4542649075884846e-12,5.484431327308331e-13,6.244492911298538e-13,6.24001234229673e-13,8.690945839484746e-13,-1.0009296074794839e-13,4.622084522330611e-11,0.3867053657208276,1.9633936233723408,4.586941614736453e-11,0.39955722921117587,1.8893076089230387,4.0986263943026314e-11,0.4375610905595483,1.7462522619014909,5.305575062671613e-11,0.4541892081766133,1.6898520819552025,0008,pop_falldead_duo_BsDr_theme1_stereo_Bs,pop,falldead,duo,"['Bs', 'Dr']",theme1,stereo,Bs,[143.5546875],F major,2103.0067434181205,3244.9315258022643,16.228602481580822,4149.676240808823,-366.10233,112.058426,96.098694,35.45708,23.652441,38.820675,37.703953,25.630146,5.31541,11.563948,22.092466,11.549007,18.709328,7.5420666,15.449493,8.401797,10.043968,9.989533,5.948329,8.858125,4.812808,8.07116,3.9347653,6.9386635,6.86433,5.6129107,0.45859882,0.49489018,0.5085169,0.54553574,0.663539,0.7332326,0.6554225,0.4922486,0.49500296,0.5361032,0.4465846,0.39231405,High Attention
1.9736543185642645e-11,1.2866861468649545e-11,2.6172428895773458e-11,1.460542960890703e-11,4.745332035064288e-12,3.857525488261439e-12,5.001658471590921e-12,3.5788689854064995e-12,1.3543920346148605e-12,1.480204795955513e-12,1.249617773764297e-12,1.3517052956583727e-12,3.6251967517818055e-13,3.3675955951642877e-13,4.0400676619777614e-13,3.773384101628259e-13,-1.2581276134065248e-13,1.2321395581955323e-10,0.18828531145015895,3.2773639265094654,8.513650470854868e-11,0.2058972918608989,3.0322496460202135,1.523025813332247e-10,0.19446475625218473,3.3821208354058223,8.459200927548839e-11,0.2044645504647326,3.13543328818002,0008,pop_falldead_duo_BsDr_theme1_stereo_Dr,pop,falldead,duo,"['Bs', 'Dr']",theme1,stereo,Dr,[143.5546875],F major,2103.0067434181205,3244.9315258022643,16.228602481580822,4149.676240808823,-366.10233,112.058426,96.098694,35.45708,23.652441,38.820675,37.703953,25.630146,5.31541,11.563948,22.092466,11.549007,18.709328,7.5420666,15.449493,8.401797,10.043968,9.989533,5.948329,8.858125,4.812808,8.07116,3.9347653,6.9386635,6.86433,5.6129107,0.45859882,0.49489018,0.5085169,0.54553574,0.663539,0.7332326,0.6554225,0.4922486,0.49500296,0.5361032,0.4465846,0.39231405,High Attention
3.014559387412655e-11,2.4767568119993318e-11,3.095214103335638e-11,2.5529308007973717e-11,3.4164717951758735e-12,3.4690819180697838e-12,3.550484708293528e-12,3.461345499958467e-12,1.85495364785913e-12,2.1934043946765524e-12,1.6210826865633415e-12,2.1570675525384057e-12,7.445102150192293e-13,8.424634969399638e-13,7.914002474389638e-13,1.1170389653907742e-12,-3.3845074681742226e-13,2.948893794298916e-10,0.1680202281976429,4.141556720688735,2.943566907861952e-10,0.17412932118814473,4.023153608877088,2.756484104336004e-10,0.18234410123305522,3.916452520076849,3.0894745256913744e-10,0.2001663494723972,3.699395589183557,0008,pop_falldead_duo_GtVx_theme1_stereo_Gt,pop,falldead,duo,"['Gt', 'Vx']",theme1,stereo,Gt,[71.77734375],C major,2974.8609054674876,3078.4987531998604,21.59781349856118,6033.654181985294,-271.39917,77.48669,114.38879,32.37286,-50.110806,28.229116,28.069212,20.517939,-18.84097,33.051567,2.892686,13.838621,-18.407352,11.376586,-9.16701,10.963169,-1.2964307,10.984311,-12.807298,12.547218,-9.599584,8.933284,-1.7612373,9.635805,-7.3770165,9.760742,0.33145162,0.21009631,0.33139548,0.2664356,0.46890727,0.31878263,0.31935945,0.50882035,0.2553253,0.26025113,0.23619442,0.26582128,High Attention
4.498390672218765e-11,3.869038091647121e-11,4.521171081209061e-11,3.616778382261446e-11,4.124983253328352e-12,4.0331972730844156e-12,3.5551741186128692e-12,3.85746345655897e-12,2.1373736103503966e-12,2.6569584518325923e-12,1.7628103706852089e-12,2.725018873350536e-12,5.380020014286264e-13,6.053374812922632e-13,5.161826814393555e-13,6.819441283830108e-13,-5.195848414821958e-13,4.115695478452893e-10,0.12176525630790692,5.120598028255493,3.3550020614067737e-10,0.1356617089796587,4.680723088990232,3.827795764020782e-10,0.12477923394615277,5.093679106414735,3.0365762269416056e-10,0.14398114550360336,4.452919608756827,0008,pop_falldead_duo_GtVx_theme1_stereo_Vx,pop,falldead,duo,"['Gt', 'Vx']",theme1,stereo,Vx,[71.77734375],C major,2974.8609054674876,3078.4987531998604,21.59781349856118,6033.654181985294,-271.39917,77.48669,114.38879,32.37286,-50.110806,28.229116,28.069212,20.517939,-18.84097,33.051567,2.892686,13.838621,-18.407352,11.376586,-9.16701,10.963169,-1.2964307,10.984311,-12.807298,12.547218,-9.599584,8.933284,-1.7612373,9.635805,-7.3770165,9.760742,0.33145162,0.21009631,0.33139548,0.2664356,0.46890727,0.31878263,0.31935945,0.50882035,0.2553253,0.26025113,0.23619442,0.26582128,High Attention
1.3887172811893876e-11,1.1474374245186822e-11,2.4371643932970832e-11,2.0678394565472525e-11,2.702184098372645e-12,3.0566037263591957e-12,2.8758639025633782e-12,3.61124954305437e-12,1.4893354432038518e-12,1.3841680155567963e-12,1.4358412275727813e-12,1.4067828247369762e-12,4.776544644964751e-13,4.187368324115998e-13,6.108370519737358e-13,4.618309405949749e-13,1.0516742764705548e-13,2.0738078607867127e-10,0.15979525833863814,3.9491870485166816,2.2220271735602177e-10,0.15152018881161206,4.140568433486296,2.3556510843944413e-10,0.1735936134401774,3.8763155265018305,2.9658837115333176e-10,0.1404258630539616,4.603442489817709,0008,pop_falldead_trio_BsDrVx_theme1_stereo_Bs,pop,falldead,trio,"['Bs', 'Dr', 'Vx']",theme1,stereo,Bs,[143.5546875],C major,2896.054625908038,3166.700594620183,20.71420042993731,6094.352481617647,-269.97174,83.40075,114.34006,27.309492,-36.573593,27.411406,40.567013,21.928791,-10.431779,28.905127,13.89435,14.605651,-6.619584,11.755469,-0.5299714,12.783383,5.860127,9.34428,-4.3419223,11.576615,-1.2120689,9.449678,4.2454796,9.915309,0.46290237,10.101958,0.31247783,0.3365236,0.41520432,0.4231651,0.579746,0.5729687,0.53191906,0.50472534,0.4038484,0.3909266,0.31554025,0.28141746,High Attention
5.392438557159657e-12,8.221503740372935e-12,5.879656191318367e-12,1.1210728890983077e-11,2.1892938752243974e-12,2.4850687562467546e-12,1.9246205396353125e-12,2.518421880486833e-12,9.490798364555455e-13,1.1042619486449738e-12,7.872398536214186e-13,1.2366239433240061e-12,5.381482455567009e-13,5.872402434065e-13,5.481560648058976e-13,8.241003335399479e-13,-1.5518211218942837e-13,5.117631105627691e-11,0.36482932894501735,2.0685889850858716,7.145169313830478e-11,0.31807672856178015,2.3658298851309953,5.983917861144338e-11,0.3481709130552494,2.192397588115993,9.688391294782582e-11,0.31364576992188214,2.4127981156193163,0008,pop_falldead_trio_BsDrVx_theme1_stereo_Dr,pop,falldead,trio,"['Bs', 'Dr', 'Vx']",theme1,stereo,Dr,[143.5546875],C major,2896.054625908038,3166.700594620183,20.71420042993731,6094.352481617647,-269.97174,83.40075,114.34006,27.309492,-36.573593,27.411406,40.567013,21.928791,-10.431779,28.905127,13.89435,14.605651,-6.619584,11.755469,-0.5299714,12.783383,5.860127,9.34428,-4.3419223,11.576615,-1.2120689,9.449678,4.2454796,9.915309,0.46290237,10.101958,0.31247783,0.3365236,0.41520432,0.4231651,0.579746,0.5729687,0.53191906,0.50472534,0.4038484,0.3909266,0.31554025,0.28141746,High Attention
8.325268617022932e-11,9.787755375299681e-11,7.744095591587979e-11,1.159407254320158e-10,1.0569521719779883e-11,9.718888302444304e-12,8.975096152453672e-12,9.625705347975975e-12,1.5216678464706296e-12,1.3304607219981716e-12,1.3433562272557543e-12,1.2663451448307892e-12,5.014664188377528e-13,4.48530101133161e-13,6.249746354268128e-13,4.961146753847704e-13,1.91207124472458e-13,3.723944347027054e-10,0.1198386640214055,5.252822751807802,3.8879816495701006e-10,0.11464317554870065,5.6003256949460685,3.5152028840554463e-10,0.14029862602047688,4.8858599534142915,4.3583777538587906e-10,0.11609339961095602,5.741323965447909,0008,pop_falldead_trio_BsDrVx_theme1_stereo_Vx,pop,falldead,trio,"['Bs', 'Dr', 'Vx']",theme1,stereo,Vx,[143.5546875],C major,2896.054625908038,3166.700594620183,20.71420042993731,6094.352481617647,-269.97174,83.40075,114.34006,27.309492,-36.573593,27.411406,40.567013,21.928791,-10.431779,28.905127,13.89435,14.605651,-6.619584,11.755469,-0.5299714,12.783383,5.860127,9.34428,-4.3419223,11.576615,-1.2120689,9.449678,4.2454796,9.915309,0.46290237,10.101958,0.31247783,0.3365236,0.41520432,0.4231651,0.579746,0.5729687,0.53191906,0.50472534,0.4038484,0.3909266,0.31554025,0.28141746,High Attention
5.749781991669025e-12,7.432706681092586e-12,8.088541307871279e-12,1.0219057663186535e-11,2.1903625094639376e-12,2.17474741485694e-12,2.2733817171052286e-12,2.0708057713275815e-12,1.5904391392964393e-12,1.5747067796770828e-12,1.4374330407727762e-12,1.4678023810745032e-12,4.3955235623833195e-13,3.6234013716107115e-13,4.959411768401185e-13,4.459498712900141e-13,1.5732359619356568e-14,4.902584713835983e-11,0.2610524134040253,2.4769907807411236,5.5594808269277955e-11,0.23557349628048768,2.7571922689221195,5.485663864969352e-11,0.273370733451491,2.507915046228936,6.5576719641014e-11,0.24518400114276098,2.764683538816543,0008,pop_mixtape_duo_BsDr_theme1_stereo_Bs,pop,mixtape,duo,"['Bs', 'Dr']",theme1,stereo,Bs,[147.65625],C minor,3209.989365481211,3813.0505461415937,16.697156418421972,6988.698498223608,-299.94473,95.421295,106.15942,35.092457,-7.635683,18.867805,61.03878,14.09066,-5.1707015,12.3763275,7.679709,9.700552,11.315562,7.5869713,16.639982,7.694137,5.5113697,7.7304544,7.389733,7.9393206,8.967446,7.480982,8.136854,6.1695952,5.422481,5.2986045,0.5190501,0.57414013,0.5306409,0.58111113,0.5070491,0.5661455,0.56323546,0.5849966,0.56360394,0.5799622,0.5911644,0.47994497,High Attention
6.201655661773159e-11,4.494398157827129e-11,7.114325478212563e-11,4.578344157264442e-11,9.918935898112294e-12,7.130190958805769e-12,1.0696617107273074e-11,6.253679057059735e-12,1.6360057850588375e-12,1.7451206839225914e-12,1.47839733536112e-12,1.8812944768278124e-12,3.85216833764969e-13,4.3669869770706933e-13,3.9624194718903656e-13,5.585222271481565e-13,-1.0911489886375386e-13,2.9125689986826066e-10,0.13030997035440492,4.724799522671974,2.2740275695189334e-10,0.14040709272294666,4.457686851938169,3.4085287975241437e-10,0.12856862681693548,4.876793942396306,2.3877092883798743e-10,0.15607431578569197,4.338837329700434,0008,pop_mixtape_duo_BsDr_theme2_stereo_Dr,pop,mixtape,duo,"['Bs', 'Dr']",theme2,stereo,Dr,[151.99908088],C major,2884.5364087245125,3569.61964625088,17.781745181048738,6166.159748247099,-336.84845,120.96531,101.96006,35.557564,-0.60950154,23.706514,52.560383,23.634077,-2.0242114,13.501235,9.830714,10.40715,12.275736,7.496709,17.096115,7.6646047,11.407294,15.593513,16.780548,23.386995,17.25069,20.972618,10.971578,9.159949,3.4406137,6.9563656,0.45053804,0.48592645,0.45093378,0.49734738,0.4323056,0.46098703,0.47258464,0.52496344,0.5185708,0.6327024,0.53548324,0.44938734,High Attention
1.1492898137883705e-10,1.039226952442609e-10,1.0791736819475106e-10,9.749753305784583e-11,6.445918721102536e-12,5.3181527860141586e-12,6.6338667045764365e-12,4.8492630522558985e-12,1.8436460758767063e-12,2.465672350600872e-12,1.4768311075010149e-12,2.640320819764523e-12,4.896568825785118e-13,6.137118666023866e-13,5.139950969366242e-13,7.158972849424134e-13,-6.220262747241658e-13,4.6036870557498674e-10,0.09791728414201954,5.8040555840668455,4.3018757947089275e-10,0.10451570976479747,5.293215155578069,4.3641504813090036e-10,0.11106876541244325,5.774009505144811,4.0992027904683443e-10,0.11700740954357641,4.989157903213499,0008,pop_mixtape_duo_GtVx_theme1_stereo_Gt,pop,mixtape,duo,"['Gt', 'Vx']",theme1,stereo,Gt,[151.99908088],A major,2135.06842735895,1784.1384304905623,19.627779965181155,3561.5218514356147,-164.34962,41.24732,203.77234,21.864786,-104.16941,16.164095,25.336433,8.3548975,14.382114,10.498255,4.9911575,9.634171,-10.107146,6.5318017,-7.4513454,5.5894175,-16.716915,5.1149,-5.3171268,5.537106,-8.441886,5.2744813,-12.740058,5.4831886,-6.4871426,5.4645343,0.25191107,0.40341452,0.4319001,0.34077018,0.6788638,0.2581051,0.32676867,0.25499746,0.3933692,0.5061971,0.23571801,0.4181899,High Attention
5.5090796449817115e-11,4.1706855541209435e-11,7.247541727631551e-11,4.172088760702117e-11,9.903075789442343e-12,8.078510442646045e-12,1.0423267998570843e-11,7.9948782427214e-12,2.097179051149633e-12,2.1275228222030077e-12,2.1990875204711145e-12,2.0770705028971214e-12,5.572956385258567e-13,5.761219134973089e-13,5.769315540142761e-13,7.062063219360709e-13,-3.034377105337489e-14,2.457018067525079e-10,0.15378037945678097,4.246372079535385,1.8780082098455144e-10,0.17859399761981937,3.714047966392455,3.290016378154517e-10,0.14515974527470965,4.674536093069073,2.0536919300777473e-10,0.1922245626786321,3.5589342513643683,0008,pop_mixtape_duo_GtVx_theme1_stereo_Vx,pop,mixtape,duo,"['Gt', 'Vx']",theme1,stereo,Vx,[151.99908088],A major,2134.974219535251,1787.6499935961529,19.61982461517534,3558.4242676914155,-164.2225,40.756195,203.79106,21.898853,-104.1689,16.154057,25.40873,8.248333,14.296044,10.444712,5.080345,9.659922,-10.185553,6.5254316,-7.377731,5.598332,-16.749865,5.118253,-5.237168,5.582892,-8.474928,5.2946777,-12.661713,5.4697556,-6.5219736,5.4654784,0.2508793,0.38595405,0.4410017,0.33897704,0.6818962,0.273035,0.32781127,0.25448737,0.38791525,0.511371,0.24815525,0.4149103,High Attention
2.5344028192411702e-11,2.123467768063436e-11,3.183463196312386e-11,2.0894438298422035e-11,3.877260573987552e-12,3.2663831544529696e-12,4.270522161312508e-12,3.0268287572778796e-12,1.0700049235169509e-12,1.2800274913057343e-12,1.0796702423868753e-12,1.398183227474829e-12,3.792316667864558e-13,3.970567017553606e-13,4.243689048392556e-13,5.603901361040419e-13,-2.1002256778878343e-13,2.690659110757017e-10,0.14165764190132527,4.6883383867646575,2.120161327560694e-10,0.16172266361878707,4.232628874375512,3.0688646734978756e-10,0.14702389952497386,4.768730351731489,1.8608670427601134e-10,0.20085578260370576,3.599721287448845,0008,pop_mixtape_trio_GtDrVx_theme1_stereo_Vx,pop,mixtape,trio,"['Gt', 'Dr', 'Vx']",theme1,stereo,Vx,[151.99908088],E major,2407.195481935389,2686.453486377931,17.46819429788694,4357.25114649797,-223.82693,49.001106,160.51988,17.077723,-60.799873,15.160227,31.40316,12.007346,11.361871,13.781012,19.447447,8.365769,-4.7315755,6.434534,0.24912328,6.815388,-4.2541184,5.91438,2.3550992,7.1134205,-0.2737297,5.7817564,-2.8654842,6.0073533,-2.3044212,5.410797,0.44004148,0.5455936,0.5631959,0.56944686,0.6061603,0.48223802,0.4524988,0.4970336,0.5388269,0.538642,0.45405838,0.45149937,High Attention
1.0651147731666523e-11,1.2343046002518196e-11,1.667301712320111e-11,2.1342341990176605e-11,3.750820745700747e-12,3.841763613677352e-12,4.0409150751815586e-12,4.7385800447808965e-12,1.275622990054307e-12,1.3317254600030158e-12,1.299882564919122e-12,1.4085062500048155e-12,3.5896042769264825e-13,3.9536485566204217e-13,3.904404721582504e-13,6.119450811230182e-13,-5.610246994870885e-14,1.059394359167619e-10,0.20973797429462232,3.1258739390255394,1.0436149819336739e-10,0.21386304224964348,3.137157407380666,1.3338436091717437e-10,0.20094560983882442,3.3677685744162136,1.4122607754367202e-10,0.21642790934937245,3.2154168644981045,0008,pop_mixtape_trio_GtDrVx_theme2_stereo_Dr,pop,mixtape,trio,"['Gt', 'Dr', 'Vx']",theme2,stereo,Dr,[147.65625],C# minor,2148.353069580586,2367.9028170586575,18.516755006779544,3847.6543610976782,-179.76685,43.914104,180.32967,24.859283,-64.95488,19.416868,29.414982,12.995933,12.820006,12.032447,21.89457,12.368291,-9.113788,7.524164,-4.420583,6.6946483,-6.4989734,6.2548814,-3.9545922,7.6922717,-5.0440984,6.164478,-6.7875204,7.4349294,-4.671732,6.563961,0.39921907,0.5913507,0.44024828,0.42446056,0.43736565,0.38693824,0.42873234,0.41667888,0.57181484,0.4582862,0.35946497,0.4105112,High Attention
1.4624874805806527e-11,1.342804802176592e-11,1.5311448060520672e-11,1.7120545517117617e-11,3.2751437340024617e-12,3.1926583796613826e-12,3.1515478429904277e-12,2.9811587189242294e-12,1.3800416821156465e-12,1.431686304698517e-12,1.449577841764937e-12,1.534877892979889e-12,4.106172437230025e-13,4.594190050297548e-13,5.188358602221178e-13,5.519596724044456e-13,-5.1644622582870424e-14,9.197247192678268e-11,0.21262309743442362,3.260054937578596,9.398453963846693e-11,0.21180635133253525,3.1899210274527934,9.290127112993307e-11,0.24724388376283415,2.916807410372667,1.1447683160210433e-10,0.21330750821305997,3.2341050819324186,0008,pop_mixtape_trio_GtDrVx_theme2_stereo_Gt,pop,mixtape,trio,"['Gt', 'Dr', 'Vx']",theme2,stereo,Gt,[147.65625],C# minor,2148.353069580586,2367.9028170586575,18.516755006779544,3847.6543610976782,-179.76685,43.914104,180.32967,24.859283,-64.95488,19.416868,29.414982,12.995933,12.820006,12.032447,21.89457,12.368291,-9.113788,7.524164,-4.420583,6.6946483,-6.4989734,6.2548814,-3.9545922,7.6922717,-5.0440984,6.164478,-6.7875204,7.4349294,-4.671732,6.563961,0.39921907,0.5913507,0.44024828,0.42446056,0.43736565,0.38693824,0.42873234,0.41667888,0.57181484,0.4582862,0.35946497,0.4105112,High Attention
7.939207360348145e-11,9.506403470381667e-11,6.547586613853014e-11,1.2528421950060396e-10,1.0108650495015184e-11,1.1645219562546846e-11,8.20946539479354e-12,1.5720404599911866e-11,1.833376941248772e-12,1.9908739922760543e-12,1.7099782452908803e-12,2.1968059197205022e-12,5.179835428424985e-13,5.34098754006975e-13,6.4010708325336e-13,5.562572860871084e-13,-1.5749705102728239e-13,4.660942567159377e-10,0.11273681512977925,5.209200017821126,5.413742979451311e-10,0.10701890050755244,5.293657104372138,4.171389136287105e-10,0.13224891643941647,4.834733512415675,7.109457750715353e-10,0.10201289045561582,5.524045919605886,0009,classique_morceau1_duo_CoFl_theme1_stereo_Co,classique,morceau1,duo,"['Co', 'Fl']",theme1,stereo,Co,[93.96306818],B minor,1946.9629192900863,2218.286590375565,22.828299272833473,2757.2498833955224,-312.70102,39.77267,162.43999,22.712013,-29.71601,18.090145,19.553986,14.275002,2.8619003,10.942827,24.716522,8.746827,-9.103024,7.916346,-15.591623,5.3658333,-4.9286566,7.7387505,7.833045,7.6091046,3.9299576,8.586371,-21.402697,8.378583,-10.948647,9.359179,0.4460446,0.23329547,0.45552793,0.48191363,0.08946796,0.06059595,0.21524288,0.09491646,0.051750228,0.17215696,0.14541465,0.43255186,Low Attention
1.4018141147918585e-10,1.5240444436517942e-10,1.0539579866966294e-10,1.9499712450333322e-10,1.2470505935664063e-11,1.5530812970580728e-11,1.121781279389654e-11,1.9710084093715006e-11,2.337393534000828e-12,2.6063814014016196e-12,2.1068465746650634e-12,2.9143378261806394e-12,6.616776479074497e-13,5.601786814427963e-13,9.379194452355744e-13,6.168052858435488e-13,-2.689878674007915e-13,8.629063577746594e-10,0.10393269864312238,5.945487833058417,9.79735787667758e-10,0.09244520004643147,5.880634352657734,6.669972622141017e-10,0.13957334534354093,4.995283658004037,1.305190184878519e-09,0.089271179890906,5.975767759843834,0009,classique_morceau1_duo_CoFl_theme1_stereo_Fl,classique,morceau1,duo,"['Co', 'Fl']",theme1,stereo,Fl,[93.96306818],B minor,1946.9629192900863,2218.286590375565,22.828299272833473,2757.2498833955224,-312.70102,39.77267,162.43999,22.712013,-29.71601,18.090145,19.553986,14.275002,2.8619003,10.942827,24.716522,8.746827,-9.103024,7.916346,-15.591623,5.3658333,-4.9286566,7.7387505,7.833045,7.6091046,3.9299576,8.586371,-21.402697,8.378583,-10.948647,9.359179,0.4460446,0.23329547,0.45552793,0.48191363,0.08946796,0.06059595,0.21524288,0.09491646,0.051750228,0.17215696,0.14541465,0.43255186,High Attention
1.481907893154808e-10,1.7039168996064192e-10,1.3166741183874427e-10,2.3039034647828508e-10,1.2128658684575913e-11,1.4188654664595793e-11,1.0197271958670727e-11,1.877996439269959e-11,2.0310772587987774e-12,2.474736375147426e-12,1.77781805671837e-12,3.11462605294935e-12,6.795370859956442e-13,6.419128838599261e-13,1.2117228423797483e-12,9.1523470140236e-13,-4.436591163486485e-13,6.612297604941948e-10,0.11637688021452303,5.400243957023767,7.541638192822744e-10,0.10552467256316886,5.609301911798906,6.029341472820571e-10,0.17458951268366626,4.279647629974068,9.92306952284663e-10,0.11581670426865646,5.539932087941179,0009,classique_morceau1_duo_CoOb_theme1_stereo_Ob,classique,morceau1,duo,"['Co', 'Ob']",theme1,stereo,Ob,[147.65625],B minor,1836.604127110914,2028.0198308726804,26.173765135162565,3461.346344449627,-297.41318,35.213524,169.9332,22.09227,-36.473976,19.141474,21.753021,10.9830265,0.4418103,7.6223497,-5.189664,9.360837,-8.421221,9.900486,-1.2218032,9.94437,-13.959453,6.797969,1.6861221,7.4737053,5.5890303,10.637752,7.563755,13.561514,8.972999,11.562012,0.13594364,0.224067,0.3465045,0.19663128,0.069634564,0.12593882,0.6900713,0.26920658,0.05802991,0.19392526,0.16436397,0.300139,High Attention
1.3902496930506899e-10,1.5452074181696447e-10,1.4664384074947464e-10,1.7878020736809741e-10,1.534678559540795e-11,1.6712598356225764e-11,1.5409394286737472e-11,2.0466358728639148e-11,2.608212752507006e-12,2.7408098877288437e-12,2.5305356393203076e-12,3.0155140895780848e-12,5.818697224283457e-13,5.942557258003372e-13,6.963303887783594e-13,6.617162908250592e-13,-1.3259713522183758e-13,6.735943801693666e-10,0.10109580118029769,5.430574537431411,7.350572570427171e-10,0.09809337386483159,5.515328964575161,7.076975022273761e-10,0.10662417934983756,5.58644499329026,8.603204673395066e-10,0.10101342579113813,5.619750448758567,0009,classique_morceau1_duo_CoOb_theme2_stereo_Co,classique,morceau1,duo,"['Co', 'Ob']",theme2,stereo,Co,[132.51201923],D major,1238.1858779283607,1963.1382698618304,22.902031450518216,1951.1914251390233,-243.93481,38.333527,198.0165,13.132923,-22.508984,12.708927,1.5981029,8.293583,1.1548461,9.113388,9.82718,7.511211,-2.9925406,8.288111,-3.3348496,5.703029,-10.17811,5.3673787,-6.877618,6.923497,-7.593941,5.97941,-10.69416,5.630042,-10.780204,7.254304,0.104952015,0.18454377,0.84311235,0.38767186,0.22355564,0.12684746,0.33506015,0.12136854,0.19700697,0.31253254,0.09816692,0.08509455,High Attention
2.0143100954445954e-10,2.3107302008243904e-10,1.8967048479842481e-10,2.94969827916267e-10,2.793982665817735e-11,3.206006985517784e-11,2.417691720520074e-11,4.24191831293962e-11,3.278975003297324e-12,3.994359439226691e-12,2.700424026163719e-12,5.019943971762015e-12,5.770148659726717e-13,6.158063591006535e-13,6.125591790118574e-13,7.251042270383015e-13,-7.153844359293668e-13,7.995330326561787e-10,0.09542341265701296,5.396719692256691,9.343221290680575e-10,0.09275394687092288,5.388009815379751,7.468322662270675e-10,0.10502075075153058,5.540447148427544,1.198076428162905e-09,0.09448146418117952,5.506961307568407,0009,classique_morceau1_duo_FlOb_theme1_stereo_Ob,classique,morceau1,duo,"['Fl', 'Ob']",theme1,stereo,Ob,[93.96306818],C minor,2344.326390945544,2072.4695060321164,28.26154434198636,3798.34275886194,-319.0161,42.290688,80.53162,28.64499,-91.60445,15.791141,-2.2981699,12.715038,-12.99707,11.734905,-12.09673,10.965338,-11.133016,7.90648,-6.0503592,9.049709,-15.444487,6.5993733,13.828983,13.24323,23.511126,18.91635,20.298096,19.547531,28.969604,19.227354,0.11960696,0.13948141,0.13852137,0.09724683,0.04960584,0.112025745,0.712078,0.24519661,0.040920027,0.12836406,0.12115939,0.16737969,High Attention
1.6709184001714328e-10,1.8490506389649389e-10,1.677904835171142e-10,2.4183191701881797e-10,1.8685510062733954e-11,2.2401710169600237e-11,1.5660033822272314e-11,3.0514347220754086e-11,3.3671599872006725e-12,3.731106382377538e-12,3.0677023313157284e-12,4.416262641242624e-12,6.437674233653944e-13,5.859797806515662e-13,9.88855673570429e-13,6.550967732178792e-13,-3.6394639517686517e-13,5.875042125655804e-10,0.11338255656250408,5.470625323198836,6.656988771926393e-10,0.09811224537201235,5.433750356309443,5.938385834782534e-10,0.16102589513517232,4.6814128420366785,8.786010122436121e-10,0.09514239783399764,5.639336533114913,0009,classique_morceau1_duo_FlOb_theme2_stereo_Fl,classique,morceau1,duo,"['Fl', 'Ob']",theme2,stereo,Fl,[172.265625],G major,2350.3366562032584,2185.453957899943,22.70443463666917,3107.112095019342,-345.91653,38.785007,89.43567,17.011118,-77.222015,16.316883,-28.236856,13.015828,-22.226412,13.036142,6.9629927,11.120687,7.3285594,8.307259,-0.25930986,8.353806,-9.989953,12.872693,-0.8136881,13.982647,22.117577,11.562861,19.294998,11.137682,9.283851,13.778179,0.12598374,0.04499851,0.04651109,0.045114513,0.2316445,0.09664747,0.16786191,0.1447425,0.085959084,0.71597356,0.36338195,0.15570946,High Attention
