EEG Fp1_Delta,EEG Fp2_Delta,EEG F7_Delta,EEG F8_Delta,EEG Fp1_Theta,EEG Fp2_Theta,EEG F7_Theta,EEG F8_Theta,EEG Fp1_Alpha,EEG Fp2_Alpha,EEG F7_Alpha,EEG F8_Alpha,EEG Fp1_Beta,EEG Fp2_Beta,EEG F7_Beta,EEG F8_Beta,Frontal_Alpha_Asymmetry,EEG Fp1_Activity,EEG Fp1_Mobility,EEG Fp1_Complexity,EEG Fp2_Activity,EEG Fp2_Mobility,EEG Fp2_Complexity,EEG F7_Activity,EEG F7_Mobility,EEG F7_Complexity,EEG F8_Activity,EEG F8_Mobility,EEG F8_Complexity,Subject,Session,Attention_Label,Quality
1.2488726401755815e-11,5.046642128327472e-12,5.8219538655610825e-12,6.779223878017563e-12,1.5895058779453355e-12,1.5988558496644098e-12,1.2818187803908459e-12,1.86012658138847e-12,8.303811163013932e-13,9.323738781101759e-13,1.2389821146660319e-12,1.1783158908970997e-12,2.346170385400256e-13,2.447919796936754e-13,1.6707022831540396e-13,2.875999760357298e-13,-1.0199276180878269e-13,1.886671286052114e-10,0.07036863097565968,4.4284984852212315,8.017126116326068e-11,0.09934427696004157,3.0329377403279216,6.411527132079408e-11,0.08838459287627519,3.2002007761334648,8.812015148726204e-11,0.09394807752729224,2.941091404449813,Subject13,2,High Attention,Good Quality
3.183141092442077e-12,6.8102197571866206e-12,4.148915536114697e-12,8.885057837778513e-12,2.410510189547211e-12,2.615093746330822e-12,3.757934989665894e-12,1.9853681605649388e-12,8.707937786725334e-13,1.3336468198850667e-12,1.1244629240268284e-12,1.0001983107727018e-12,2.1474173262668405e-13,2.6312476274367095e-13,1.5210011212620654e-13,2.52069112608409e-13,-4.628530412125333e-13,6.847230383480049e-11,0.1033721730956238,3.109624679626546,8.26645897844272e-11,0.10017423735485025,3.0229678198090397,5.0304881047798945e-11,0.10258802010918788,2.8915737509683033,9.189821552647262e-11,0.08630779072665853,3.418355609996258,Subject13,2,High Attention,Good Quality
2.952484613685383e-11,1.608472582472633e-11,1.4214035366540042e-11,1.3386953617258688e-11,5.393956691899762e-12,6.07798472843176e-12,1.4707338057309697e-12,2.71853886993296e-12,1.3685067044115995e-12,1.4578988502865622e-12,1.1181053694023881e-12,2.184051078372124e-12,4.308811312212361e-13,5.556978796771132e-13,2.4720309672515583e-13,4.462681334675721e-13,-8.939214587496268e-14,2.0156042655167958e-10,0.0750319829045325,4.123591041434404,1.5825280152782677e-10,0.07717491044240067,3.5349328203853387,7.848550362396608e-11,0.08474289298046178,3.332008063266719,1.4044290142839073e-10,0.0738565864063532,3.651144338463817,Subject13,2,High Attention,Good Quality
6.02228732670994e-12,4.629860105864481e-12,5.9409009591939364e-12,1.0046728418837331e-11,1.2942141773516304e-12,3.79923504127572e-12,3.186617372815247e-12,2.0557248913657155e-12,7.539269813760916e-13,1.2657988042199088e-12,1.4269716217760733e-12,8.644961182730972e-13,4.298689956761555e-13,3.989406661646523e-13,2.866254383703866e-13,3.9935440583188623e-13,-5.118718228438172e-13,7.737320291235172e-11,0.11076801267768957,2.667081204082734,5.804101063617434e-11,0.11742680898154771,2.3947793272559834,5.5942020162547827e-11,0.10943840324294772,2.557674800245184,8.106739084614695e-11,0.09506868558153345,3.231541215966529,Subject13,2,High Attention,Good Quality
8.873551761236125e-12,9.06787192578597e-12,3.812313090503843e-12,1.620823785232104e-11,9.777591537119564e-13,1.810625779095305e-12,7.93947448960555e-13,2.8087509646293235e-12,2.0417787713235004e-12,2.411395535868791e-12,1.6015597490613561e-12,1.5060001870085274e-12,3.7603668243286165e-13,3.0905270068772154e-13,1.965475268425847e-13,2.5407234503725746e-13,-3.6961676454529085e-13,1.4753623759658415e-10,0.07523889745388648,3.94765333712453,1.1710935253732183e-10,0.08605485644376923,3.2160127846248407,7.387324901340363e-11,0.08157194031598296,3.2584598672973133,1.1491601705333019e-10,0.0749969381492523,3.6951441969284846,Subject13,2,High Attention,Good Quality
2.2809349224629754e-11,1.3043673791886436e-11,6.5140156645217074e-12,6.733968637915171e-12,5.08675679328005e-12,4.888661655257867e-12,2.313643211015938e-12,1.5758097164904103e-12,1.3170393040027177e-12,1.9918961214699e-12,1.4857695479388208e-12,6.67757769960772e-13,3.0101691326130686e-13,3.567604975550782e-13,2.4269682610361414e-13,3.409469002669636e-13,-6.748568174671822e-13,2.2475027511762228e-10,0.06035099877566639,4.471855063824515,1.0429842968506449e-10,0.08768289075733024,3.1856211245233483,6.155816881852261e-11,0.10062422702143019,2.7577681609859264,1.126018216951709e-10,0.07705736462232282,3.9994694687001493,Subject13,2,High Attention,Good Quality
1.1954213092115465e-10,5.945203058676179e-11,1.9266335342664783e-11,3.671070664593491e-11,5.0717106714940624e-12,3.916675440767693e-12,3.4812418783750686e-12,1.1507713628554858e-12,3.3076736337148113e-13,2.587501700004298e-12,1.3989120294598635e-12,3.4819134273647034e-12,3.292163284022679e-13,4.0180790801688074e-13,2.2210783477862818e-13,4.35016518765543e-13,-2.256734336632817e-12,6.014428880939527e-10,0.040528253178017594,6.647416641556877,2.5073498626953917e-10,0.06041208589338452,4.2186350746429815,1.777202353015129e-10,0.05829717235816992,4.729390937717473,2.3783219997421117e-10,0.05926012994889024,4.678462415322271,Subject13,2,High Attention,Good Quality
1.945208728182358e-11,7.608348175969356e-12,6.00226794168184e-12,1.3013268847062054e-11,3.1848304567522e-12,2.256860902221178e-12,2.2355231445782963e-12,2.7458738227866687e-12,1.4912315796621242e-12,1.5232300545681891e-12,7.102154002285192e-13,1.1629051032571282e-12,3.827560354106508e-13,2.6642221822411837e-13,2.364230015460987e-13,2.391955660589067e-13,-3.199847490606491e-14,2.364673219859849e-10,0.06416141732324014,4.712006543761353,1.0485055349600626e-10,0.09048271375724647,3.436847485173534,6.569408186947687e-11,0.09307875869429813,2.864378219746941,7.393108839330393e-11,0.09414251702417463,3.205564347286873,Subject13,2,High Attention,Good Quality
7.472945234162105e-12,2.0832190805478048e-11,9.305239382591005e-12,1.8287753343776548e-11,6.116211906334279e-12,5.069828272945931e-12,2.878915739732082e-12,1.5779510812439641e-12,8.575336317663541e-13,8.649846986954258e-13,6.036383307598602e-13,1.2471061857499538e-12,3.8030620958571594e-13,4.845306549741885e-13,2.685383819241174e-13,2.13759531138517e-13,-7.451066929071685e-15,1.1918941720082391e-10,0.08516290755558734,3.580332603765857,1.3107111377925404e-10,0.08194791283130587,3.7159939892384237,7.162131302078142e-11,0.09022816074852379,3.352050381895956,1.2094598691857665e-10,0.07218288540512524,4.264697915943646,Subject13,2,High Attention,Good Quality
9.584066100701724e-12,9.736643739236889e-12,2.955550964007453e-12,1.1044670362969749e-11,4.8365397898462584e-12,2.0810577053442943e-12,1.7576106379498927e-12,2.2892646991998964e-12,1.939506950125574e-12,2.375204780067606e-12,9.440519132182239e-13,4.572059127528208e-13,2.9244653270307406e-13,2.836560854570123e-13,3.451814883286148e-13,2.7336346643576225e-13,-4.35697829942032e-13,1.4934477652795275e-10,0.08231737644360788,3.7931881096898388,1.253918629476795e-10,0.08459543922368261,3.351207593499818,6.161319426778865e-11,0.0940240927739711,3.393112735419071,7.467243043723443e-11,0.09652339148119246,3.098071870270535,Subject13,2,High Attention,Good Quality
3.718506475016897e-11,1.9169688882853937e-11,1.8124481503805952e-11,1.1207869881136793e-11,3.932516494168307e-12,2.2574544664649966e-12,1.5059269492474327e-12,1.3033040188252498e-12,2.897810280123213e-12,1.6945477178935615e-12,2.735516630857528e-12,1.0323251519440244e-12,2.1733450779358768e-13,2.1152279614666135e-13,2.4167492698116026e-13,3.1684423563273545e-13,1.2032625622296514e-12,2.8305568729899224e-10,0.0571211838456131,5.392061309850782,1.5994238261411862e-10,0.06600547665140806,4.381028189891528,1.2110447392103404e-10,0.06571837769404518,4.101644987703377,1.236062710836875e-10,0.07109403296353049,4.12017156040985,Subject13,2,High Attention,Good Quality
4.7969155821666317e-11,1.390163846936097e-11,6.7377439690650985e-12,1.022195110766639e-11,3.7253742944574755e-12,4.069557870194324e-12,1.7545370755765488e-12,1.32952539233783e-12,2.932424881276545e-13,8.946183543824891e-13,4.73573802523002e-13,3.912336244606234e-13,4.5011911951924854e-13,3.8686314706936844e-13,1.7364036638291657e-13,2.9851450846120497e-13,-6.013758662548346e-13,4.1340943187502144e-10,0.04872939582595429,5.900052422916122,1.1330152747327317e-10,0.08869446389276352,3.4783096792411414,7.863593033996883e-11,0.08707769427376874,3.282455813924049,1.03481370711328e-10,0.07897479672849676,3.8480327765749927,Subject13,2,High Attention,Good Quality
9.630799280410937e-12,9.136146791794319e-12,1.0174632450903996e-11,9.720372346883002e-12,2.7409255088321208e-12,2.9038984139758765e-12,3.051615138754732e-12,3.4041660774997505e-12,7.875133273144856e-13,7.432081596556049e-13,1.6774597784654258e-12,1.7503440518704562e-12,3.435258230195581e-13,4.0656883210676897e-13,3.755249730244104e-13,3.315690411133382e-13,4.4305167658880693e-14,1.1619220969789729e-10,0.08271249000470618,3.7229456067902524,6.111896471656826e-11,0.1234331327587716,2.3729461413296615,7.715264492264953e-11,0.08980996549341766,2.9206314753192557,7.735721726139298e-11,0.10062741681449892,2.969560503293011,Subject13,2,High Attention,Good Quality
1.4356746512998638e-11,1.612565838414381e-11,1.2300154262368718e-11,1.3135718773741384e-11,4.400407930567345e-12,5.56002350333074e-12,2.8492410439113573e-12,1.830949142195879e-12,1.079769224497508e-12,1.390370988669746e-12,6.267526817415735e-13,1.2902792255177022e-12,3.5021469369472346e-13,2.3362721816412827e-13,2.1567032131378927e-13,1.764790621491689e-13,-3.10601764172238e-13,2.1460630427146466e-10,0.0693940797659049,4.296507508893855,1.705564590835232e-10,0.08041113409771672,3.378217998942629,8.351689371163638e-11,0.08022271796877284,3.5617233197987406,1.507922969938127e-10,0.07044724903295603,4.076130069845137,Subject13,2,High Attention,Good Quality
9.037586013328338e-12,5.154019900660472e-12,8.13538960596157e-12,5.481152001156949e-12,4.584300624630435e-12,5.3519260192349945e-12,2.476142211717536e-12,2.0630579896185424e-12,1.7572082678099358e-12,1.4772869603403141e-12,2.1123389758122026e-12,7.220454936849847e-13,3.982463162156022e-13,3.8383311498444507e-13,2.222094417178007e-13,3.3774214733590385e-13,2.799213074696217e-13,1.2943902317741696e-10,0.07679453208575626,3.7025847036487587,7.952957107322054e-11,0.09533693552281795,2.8556660537658902,8.424754459658757e-11,0.07737027635471438,3.5840295182885193,9.096239498184448e-11,0.07649383463551336,3.7492018742212228,Subject13,2,High Attention,Good Quality
3.9373334681327184e-11,1.0336750859808112e-11,2.0679219942727083e-11,7.47376068952621e-12,4.015011132136621e-12,5.397494385525978e-12,5.349472403365961e-12,3.741727210516078e-12,1.3963584437038486e-12,2.591756461248197e-12,7.020631962087732e-13,2.0759660198402624e-12,4.273824490301518e-13,2.952155600883786e-13,2.467077795807052e-13,2.456027922313357e-13,-1.1953980175443483e-12,2.9548740750511245e-10,0.06619170203039247,4.365909867679386,1.357339461556688e-10,0.08504152802073002,3.1034643132817297,2.400723300094177e-10,0.05938453971562537,4.363549560348284,8.759046468752545e-11,0.0937725835020291,2.839604812756035,Subject13,2,High Attention,Good Quality
2.4603665997548706e-11,1.1988597247539821e-11,1.606226876807119e-11,8.48859599141604e-12,9.436675731803287e-12,7.397084478356571e-12,1.9499201579898283e-12,2.491227803185044e-12,7.857994719078816e-13,2.149728434409199e-12,1.0066967502539072e-12,1.3409819412901998e-12,1.991642768868088e-13,3.953084643435025e-13,1.9333766327499182e-13,4.474283135454304e-13,-1.3639289625013175e-12,2.0735548116383299e-10,0.06271143850155447,4.685857179077193,9.33074040813031e-11,0.09728283440276977,2.9180753955368735,1.0092699262154274e-10,0.06722883890680595,4.257317402642302,1.027675783628953e-10,0.0950743654008285,3.02030222055532,Subject13,2,High Attention,Good Quality
1.3084399092814778e-11,9.224539073998238e-12,8.710316017665015e-12,4.863456090796299e-12,1.9990186671215984e-12,2.5743242266671634e-12,1.6753282828091772e-12,1.5911825094815662e-12,4.669336886272566e-13,1.6814925329762661e-12,3.7337675577665217e-13,1.4682911824703415e-12,2.0804582467161194e-13,2.791779143074065e-13,2.1307969997529855e-13,3.2490439689958613e-13,-1.2145588443490096e-12,8.650474806731711e-11,0.09574794044879023,3.1718031909453788,6.352422048985147e-11,0.12160244822182921,2.5565122432573104,4.360339557329497e-11,0.10427612177357304,2.78030211180154,7.698906202728502e-11,0.10508446325056409,2.891234169221426,Subject13,2,High Attention,Good Quality
1.5624883604136712e-11,1.2132941403438778e-11,6.374376822411467e-12,1.430373153916489e-11,3.3300002372574053e-12,3.6356160616224752e-12,4.097802149712768e-12,3.868446563852957e-12,9.63406192334928e-13,4.78576047505396e-13,6.507349530342974e-13,1.220430365746783e-12,3.123544151735595e-13,3.8646510608887166e-13,3.2171378822322507e-13,4.68769771270873e-13,4.84830144829532e-13,1.479893026476873e-10,0.0772381834947391,3.832700656445715,1.0680883326667658e-10,0.09149529892289529,3.3564598086927058,6.946760335106468e-11,0.10297938901328228,2.7989868328626213,1.0822746702545466e-10,0.0862721422651818,3.478026932251398,Subject13,2,High Attention,Good Quality
9.933441468411965e-12,7.000588286776715e-12,9.401275892824594e-12,1.8024322242650457e-11,8.272320422259956e-12,5.02763064676805e-12,4.651257024548155e-12,1.5685531329892315e-12,2.5464196445372283e-12,7.860330368155525e-13,1.921036601693807e-12,6.881146699290582e-13,3.8822103697986614e-13,4.4180039000537424e-13,2.3932085693287604e-13,2.9587734599875626e-13,1.7603866077216757e-12,1.295562516716198e-10,0.09076934190451694,3.345252784412582,6.229632779096171e-11,0.12411475872337134,2.3781174743350353,7.46946777430763e-11,0.09689435466488228,2.8400672829577776,1.8207372710646358e-10,0.0651524968353654,4.4949798029573875,Subject13,2,High Attention,Good Quality
2.264100329026745e-11,9.004743719182087e-12,5.7258765199076236e-12,1.6897257939724142e-11,2.395867569332964e-12,4.392353872982908e-12,9.79923383667913e-13,4.698223681533967e-12,1.2966389412952854e-12,4.4379064189878144e-13,1.5282271013853023e-12,2.5971485868559185e-13,3.332432062675136e-13,4.1701899712530307e-13,2.658511693077291e-13,3.467497236610333e-13,8.52848299396504e-13,1.7041517090934323e-10,0.0750602505906676,4.052687379925761,7.641549487838845e-11,0.10475143054240459,2.7100546878715095,5.835203823711261e-11,0.10207422191532235,2.730635674045546,1.3824439505710373e-10,0.07240740674984933,3.9520362093546084,Subject13,2,High Attention,Good Quality
1.752268815694151e-11,8.37506089253021e-12,1.0547444008577641e-11,5.714338450907027e-12,1.2039597337101296e-12,1.593789319195551e-12,2.040780264566879e-12,7.535442316337086e-13,3.6337659191449144e-13,5.906872956537936e-13,1.3333686986185737e-12,3.698591067102471e-13,2.51155316526471e-13,4.0966953532040367e-13,2.563020482221238e-13,2.7005511853907916e-13,-2.2731070373930214e-13,1.779031716534299e-10,0.06173183382559222,5.100735283931317,1.0363015824149761e-10,0.0870030462835098,3.45259988129462,1.1167413038096867e-10,0.07393621306043267,3.95701126017654,8.749873111349698e-11,0.08277377445317768,3.671908542084069,Subject13,2,High Attention,Good Quality
8.544236849038858e-12,1.029328112385059e-11,4.788057512950566e-12,1.5515125667122995e-11,3.017511835127061e-12,4.314393488037425e-12,2.3252459908268927e-12,1.7480454649026206e-12,1.0765198957024087e-12,2.326932765293379e-12,1.264225467058848e-12,1.3971461103937136e-12,6.25948817563426e-13,4.121599616916216e-13,3.4041317886461127e-13,2.2531357644905077e-13,-1.2504128695909702e-12,1.0317123687933783e-10,0.10437449702645694,2.8316811065573604,1.0419598899305652e-10,0.09953089286785487,2.9406328979435767,4.317393701264528e-11,0.12846015164517235,2.3087686385798465,9.397019848437838e-11,0.0818653285245336,3.5737353196409747,Subject13,2,High Attention,Good Quality
1.0584286317470206e-11,9.435126315762847e-12,1.3476322561412448e-12,3.7700689652847214e-12,3.81981908245333e-12,1.4668508287778082e-12,8.064305089707149e-13,1.5448675634940924e-12,1.5878714076697551e-12,1.583254989032574e-12,4.0343943045540767e-13,4.968280457660981e-13,2.696942580024586e-13,4.540834122593415e-13,1.9668587517346939e-13,3.0544700911159136e-13,4.616418637181114e-15,9.411737754494915e-11,0.09037476024396139,3.5778669376540058,6.015007871717192e-11,0.11870596357060302,2.551462643532396,3.1526013305337553e-11,0.1187565710232757,2.658789636491303,6.706465408355962e-11,0.10206741730418196,3.0169648806952716,Subject13,2,High Attention,Good Quality
2.0698961237880775e-13,1.478889248725878e-13,3.196247067333604e-15,7.028219775438033e-14,3.9663014608996213e-16,4.3141066021588645e-16,8.436269218578834e-18,2.223313192963247e-16,3.795966186460869e-16,4.1354845862455264e-16,1.0038577916118768e-17,2.1041355407165883e-16,2.1162328012872923e-16,2.867603544515556e-16,7.821572755392122e-18,1.503964280613538e-16,-3.395183997846573e-17,1.2691490120558829e-11,0.07039844087707658,4.262005263954421,1.0503877670122295e-11,0.08477633929178444,3.8270665196096734,1.7344148889499806e-13,0.09505984419148479,5.145358213391478,4.71919272077875e-12,0.08898334202731716,3.837661892294559,Subject13,2,High Attention,Good Quality
1.5899344329697578e-11,7.951020732423852e-12,4.0564901232079236e-12,4.442637781348881e-12,1.2924710072337187e-12,1.267563236008428e-12,1.962345517326141e-12,1.8157338557256995e-12,3.5411587753359007e-12,2.0860770771653253e-12,3.5590257127564647e-12,1.519045401512784e-12,1.365724546882262e-12,3.679727699142264e-13,3.125340399061052e-13,3.200260048970966e-13,1.4550816981705754e-12,1.7806484480629785e-10,0.14111926248926135,2.714017788627904,9.188055195661465e-11,0.10714661609758731,2.9790845681336666,6.233937063663766e-11,0.12929397393038972,2.5194437652891506,5.4383831962884845e-11,0.1257773282254341,2.6155247824014887,Subject14,1,Low Attention,Bad Quality
2.9427212508673927e-12,6.463710232876975e-12,4.863271346751951e-12,2.4913618375175152e-12,8.316931354968742e-13,1.5786406157316452e-12,3.2541791314351458e-12,1.887090585518725e-12,5.648647504699133e-13,1.6175891434485737e-12,8.537765066374217e-13,1.4670995620380037e-12,1.2026855031532155e-12,3.639090541230069e-13,5.295947874140692e-13,3.020464465004031e-13,-1.0527243929786604e-12,8.707768880510247e-11,0.19639811032846513,1.889280238031805,6.962890126000306e-11,0.11634098334138875,2.6192945352421706,4.85053163578552e-11,0.14715740225058957,2.2020430572727223,1.2090577020322618e-10,0.08656264745935112,3.6533121992446995,Subject14,1,Low Attention,Bad Quality
8.76537281224682e-12,3.938867512569305e-12,4.012241930615399e-12,1.0988904281140568e-11,1.7460728474228308e-12,2.0714611376370927e-12,1.3386224759336226e-12,1.2873175438603747e-12,1.6511613715185042e-12,2.1625924263023258e-12,1.0199217772726139e-12,1.1403459786440079e-12,1.04032603461993e-12,3.522303496467779e-13,5.277805481833543e-13,3.8694569874056953e-13,-5.114310547838215e-13,1.288825147930962e-10,0.1466364715918315,2.5520346956292244,7.665326517525711e-11,0.10731707199038258,3.080630345054315,7.848340368414904e-11,0.11540208602970803,2.8074563821056193,9.443106350928205e-11,0.09226189122621695,3.3850026436020704,Subject14,1,Low Attention,Bad Quality
1.0776727378116945e-11,3.85661691864666e-12,4.857216387390267e-12,3.0850573706308993e-12,2.7596447431264305e-12,2.4630212409019928e-12,3.3179538145445075e-12,2.3866903352044813e-12,9.04813355569677e-13,7.267870087888464e-13,1.2814515538584983e-12,3.7513049581364127e-13,1.0760966309615035e-12,5.346261144944917e-13,4.867174175954011e-13,3.89275388686069e-13,1.7802634678083067e-13,1.912414846806555e-10,0.12078335342202452,2.810193671252712,6.319124717991847e-11,0.11834692950092278,2.5779707524194873,7.471995998025082e-11,0.11721497149280063,2.7579761104974594,6.560284070770607e-11,0.11065513139389328,2.8240683788459187,Subject14,1,Low Attention,Bad Quality
1.651666366218625e-11,1.0632938744854334e-11,1.0527454729711529e-11,6.028451195058552e-12,2.2487536504516537e-12,3.795496001562532e-12,2.098747839797827e-12,3.611003794661641e-12,1.5280539815755855e-12,1.6397519421833085e-12,1.2365508168506959e-12,7.073313841177529e-13,1.1586160413192574e-12,8.155029344129805e-13,5.015741482319831e-13,5.701735181723193e-13,-1.1169796060772303e-13,2.5161753811912023e-10,0.12299335693692899,3.1911635711706503,1.493634929401318e-10,0.09001107046446973,3.1577086248504176,1.488534649624317e-10,0.08514427212864853,3.6554949304030018,2.2244844169736127e-10,0.06917670401924296,4.250774221618897,Subject14,1,Low Attention,Bad Quality
2.200430170075941e-11,1.0331283583193193e-11,6.722489462114325e-12,5.809369709600853e-12,1.2252760650384892e-12,6.795552915534848e-13,3.3458946501293175e-12,1.0034233195323096e-12,1.719850502814779e-12,2.238927589192117e-12,2.3441005753854246e-12,1.2433537774018802e-12,6.432597405562558e-13,3.953906649996697e-13,3.9030775127583834e-13,3.893514436979399e-13,-5.19077086377338e-13,2.1618321637496345e-10,0.11703726677148606,3.3793401124013323,1.243317919974622e-10,0.08876381522199925,3.444717615201699,1.0644916060362366e-10,0.09685458928743203,3.160011060118173,6.47393553405726e-11,0.1197193569285368,2.64351841684802,Subject14,1,Low Attention,Bad Quality
1.1872869179381365e-11,1.1240893320255905e-11,3.3752148884165033e-12,7.255781096359149e-12,2.4266269623099613e-12,1.0043314205428435e-12,2.242616058874376e-12,2.2281932858551613e-12,2.5360722237227873e-12,1.7218862169903817e-12,1.424994263403991e-12,1.2163907104003125e-12,8.893086887562172e-13,3.9982082819722117e-13,4.3103849884404245e-13,6.227994324068234e-13,8.141860067324055e-13,1.1731100526012135e-10,0.1527077802706472,2.373743440548985,1.2142619602037826e-10,0.09619460754793328,3.177256901960337,7.372698150153956e-11,0.10723683410856215,2.9408098631765203,7.298496830006195e-11,0.1151383805550578,2.625355073363885,Subject14,1,Low Attention,Bad Quality
1.95174792874534e-11,6.577272285715679e-12,1.0015763133628031e-11,4.740573355801927e-12,1.3375027414517696e-12,1.3438781601617507e-12,1.290747142052113e-12,1.0660467674315285e-12,8.940068812045081e-13,7.837425610319511e-13,5.119446791965283e-13,4.973510040491574e-13,1.3788473991664661e-12,2.76465318097732e-13,3.39762545308455e-13,3.045151331114522e-13,1.1026432017255693e-13,1.5292121002005335e-10,0.1455060866079624,2.645954516972499,7.668258932384884e-11,0.1084989593597713,2.7399369692238236,7.375820141015977e-11,0.11559736391550887,2.7154569762818026,6.086810522795292e-11,0.11824950759412656,2.600515965267012,Subject14,1,Low Attention,Bad Quality
5.836594164275196e-12,5.852739408076928e-12,6.161731448462711e-12,6.301651386747953e-12,1.537345924680137e-12,1.922556934087991e-12,3.613620920319604e-12,1.4500967899248446e-12,2.5375893480744676e-12,2.293836046237254e-12,2.0006596029343173e-12,1.6134093117301292e-12,1.315749428276559e-12,5.665193340203625e-13,4.981431249115977e-13,4.662435872528602e-13,2.437533018372137e-13,1.2454164651053985e-10,0.15137144080654283,2.3688973576439563,1.55067113633779e-10,0.08445316945976557,3.5097911368559576,9.056283678834499e-11,0.11100544099587173,2.882159859521406,7.760676211687736e-11,0.11695312049639849,2.707241027351452,Subject14,1,Low Attention,Bad Quality
1.772807759933195e-11,6.52174101736499e-12,1.2404591759831749e-11,5.797929919858544e-12,4.470982544348687e-12,2.567945448264627e-12,4.22711688103304e-12,2.216935724855945e-12,6.178168656803417e-12,4.851052748188077e-12,3.74757706606854e-12,2.6605370903601945e-12,8.670062449675378e-13,9.09804754548611e-13,5.359565816355647e-13,9.241619932450217e-13,1.3271159086153399e-12,1.4212148518143526e-10,0.14551493278152267,2.4534838581107894,9.83197388939933e-11,0.12905630887135747,2.1657385792669595,8.779407139841402e-11,0.12301875544200086,2.440345203097878,7.742261655158735e-11,0.13841018616458528,2.017632223437358,Subject14,1,Low Attention,Bad Quality
5.456489696878855e-12,2.0544839827594564e-12,1.9270981183803275e-12,1.2452104916601675e-12,3.042611497202262e-12,2.357993654530064e-12,2.623138359389633e-12,9.690563777907865e-13,4.615146378015857e-12,4.5596724419749295e-12,3.937702574571515e-12,3.1771307891595447e-12,1.0906355259003555e-12,7.595305295111423e-13,4.22998590997819e-13,4.90156173460809e-13,5.5473936040927127e-14,9.859459585155216e-11,0.17173720736962278,2.0579406659381188,7.139915052061084e-11,0.125631644160836,2.3154099339321252,6.026391871475209e-11,0.13370731765776028,2.2410858817817108,6.524139655105195e-11,0.12483205062764939,2.405949446590651,Subject14,1,Low Attention,Bad Quality
9.568523871544087e-12,9.789466570876413e-12,7.449031324622253e-12,4.935088284571397e-12,3.040264725014891e-12,1.1832332719939575e-12,2.9069855566764883e-12,1.0298778629766713e-12,2.5790867101901226e-12,1.5147806511062516e-12,1.6393824869619195e-12,6.883498533361938e-13,9.456743909075328e-13,4.932573592264336e-13,6.770020071756871e-13,3.496360409767402e-13,1.064306059083871e-12,1.0246987867119457e-10,0.15896251548794085,2.329543731619617,8.909134710510763e-11,0.09796962933202694,3.063890494382742,7.953074517339399e-11,0.10933467361280301,2.7944890218424625,6.685885279277105e-11,0.10815823727272585,3.0150050337377285,Subject14,1,Low Attention,Bad Quality
1.0335021881382213e-11,2.358145655840435e-12,3.9104088701657265e-12,2.1709584192893258e-12,4.7269219768019295e-12,1.4790480324649976e-12,3.390164142309029e-12,8.480939843562279e-13,3.1515217269049247e-12,2.68415746873549e-12,1.4654646446710932e-12,1.7567532896994644e-12,9.311443005146672e-13,4.4518016920248897e-13,5.058204576735407e-13,4.683329248673396e-13,4.673642581694346e-13,7.439152447393673e-10,0.07142772900026358,5.066633226462422,4.4376590834705324e-10,0.05140547271119547,5.792649941085541,5.135028432350039e-10,0.0520482481870916,5.869092646985211,1.537095796754084e-10,0.07374110343821248,4.204631850245057,Subject14,1,Low Attention,Bad Quality
3.907512920117048e-11,3.673381632461919e-11,2.4351407856810865e-11,7.544012855776594e-12,2.4231287455515993e-12,1.3512800825638457e-12,2.945726944689741e-12,1.4744755007541325e-12,3.1447730652263997e-12,2.9853409571906185e-12,2.08524642633965e-12,2.008299449062674e-12,1.1492377717507715e-12,4.4939676319653003e-13,3.3706252754554355e-13,6.021822465933764e-13,1.5943210803578122e-13,4.156802927311914e-10,0.08634437887832973,4.154560046535884,3.1340903391125676e-10,0.05889925992354186,5.002682847961924,2.2112050467499054e-10,0.06645104165589306,4.632741314237056,8.256787891462557e-11,0.11466888249925505,2.7402133968697058,Subject14,1,Low Attention,Bad Quality
9.012020235491536e-12,8.778087424628161e-12,2.2988856430458377e-12,8.790586180114725e-12,1.9296596419037184e-12,2.3841733521792952e-12,1.912226032715076e-12,2.371558318111887e-12,2.3698752827863393e-12,2.0554844640680123e-12,1.5910361093533525e-12,1.5224633304266415e-12,8.135797834643903e-13,4.065255668909647e-13,3.6928135620878016e-13,3.3354083189327296e-13,3.143908187183269e-13,1.4024834791093636e-10,0.12807132618013842,2.899136680904504,2.2189448358578163e-10,0.06635557833318029,4.698609857837965,5.406263786503097e-11,0.14441128708936365,2.1840408139124023,8.75738712445917e-11,0.09729016501588499,3.3445542786360334,Subject14,1,Low Attention,Bad Quality
4.942187793719548e-12,2.8795889520898804e-12,4.3685184385217425e-12,5.20125950006464e-12,2.5531645273944405e-12,4.3162907741987266e-12,1.8120829376921617e-12,4.331633070444099e-12,2.4965445317494674e-12,1.4802179471018826e-12,2.1119579554281375e-12,8.193800073255459e-13,1.2130514382770917e-12,3.842943538487171e-13,5.292423436084166e-13,3.4421519161160753e-13,1.0163265846475848e-12,1.266183634053886e-10,0.14115632575902137,2.5438778506632054,7.082014224227874e-11,0.10519826808866446,2.953500131813253,4.387327495783067e-11,0.16445499702753133,1.906162897572769,4.762379153369788e-11,0.1315988147098085,2.481354193581107,Subject14,1,Low Attention,Bad Quality
